network_id,predio_code,predio_name,organization_id,region,estado
L_688487793034284718,222257,222257,635570497412661757,Sin asignar,activo
L_688487793034284719,611568,611568,688487793034264579,Sin asignar,activo
L_688487793034284720,610539,610539,688487793034264579,Sin asignar,activo
L_688487793034284721,611192,611192,688487793034264579,Sin asignar,activo
L_688487793034284722,615374,615374,688487793034264579,Sin asignar,activo
L_688487793034284723,614365,614365,688487793034264579,Sin asignar,activo
L_688487793034284724,614269,614269,688487793034264579,Sin asignar,activo
L_688487793034284725,615647,615647,688487793034264579,Sin asignar,activo
L_688487793034284726,608436,608436,688487793034264579,Sin asignar,activo
L_688487793034284727,615400,615400,688487793034264579,Sin asignar,activo
L_688487793034284728,613375,613375,688487793034264579,Sin asignar,activo
L_688487793034284729,221449,221449,635570497412661757,Sin asignar,activo
L_688487793034284730,221754,221754,635570497412661757,Sin asignar,activo
L_688487793034284731,613327,613327,688487793034264579,Sin asignar,activo
L_688487793034284732,613615,613615,688487793034264579,Sin asignar,activo
L_688487793034284733,900053,900053,635570497412661778,Sin asignar,activo
L_688487793034284734,610264,610264,688487793034264579,Sin asignar,activo
L_688487793034284735,610713,610713,688487793034264579,Sin asignar,activo
L_688487793034284736,615603,615603,688487793034264579,Sin asignar,activo
L_688487793034284737,609787,609787,688487793034264579,Sin asignar,activo
L_688487793034284738,611043,611043,688487793034264579,Sin asignar,activo
L_688487793034284739,610536,610536,688487793034264579,Sin asignar,activo
L_688487793034284740,613733,613733,688487793034264579,Sin asignar,activo
L_688487793034284741,609969,609969,688487793034264579,Sin asignar,activo
L_688487793034284742,610367,610367,688487793034264579,Sin asignar,activo
L_688487793034284743,613302,613302,688487793034264579,Sin asignar,activo
L_688487793034284744,610141,610141,688487793034264579,Sin asignar,activo
L_688487793034284745,613464,613464,688487793034264579,Sin asignar,activo
L_688487793034284746,615575,615575,688487793034264579,Sin asignar,activo
L_688487793034284747,610984,610984,688487793034264579,Sin asignar,activo
L_688487793034284748,612357,612357,688487793034264579,Sin asignar,activo
L_688487793034284749,220186,220186,635570497412661757,Sin asignar,activo
L_688487793034284750,221292,221292,635570497412661757,Sin asignar,activo
L_688487793034284751,222268,222268,635570497412661757,Sin asignar,activo
L_688487793034284752,222308,222308,635570497412661757,Sin asignar,activo
L_688487793034284753,615137,615137,688487793034264579,Sin asignar,activo
L_688487793034284754,610298,610298,688487793034264579,Sin asignar,activo
L_688487793034284755,613562,613562,688487793034264579,Sin asignar,activo
L_688487793034284756,610764,610764,688487793034264579,Sin asignar,activo
L_688487793034284757,610671,610671,688487793034264579,Sin asignar,activo
L_688487793034284758,615602,615602,688487793034264579,Sin asignar,activo
L_688487793034284759,608850,608850,688487793034264579,Sin asignar,activo
L_688487793034284761,612004,612004,688487793034264579,Sin asignar,activo
L_688487793034284762,610872,610872,688487793034264579,Sin asignar,activo
L_688487793034284763,610857,610857,688487793034264579,Sin asignar,activo
L_688487793034284764,615633,615633,688487793034264579,Sin asignar,activo
L_688487793034284765,700298,700298,635570497412661772,Sin asignar,activo
L_688487793034284766,608322,608322,688487793034264579,Sin asignar,activo
L_688487793034284767,610835,610835,688487793034264579,Sin asignar,activo
L_688487793034284768,222341,222341,635570497412661757,Sin asignar,activo
L_688487793034284769,609834,609834,688487793034264579,Sin asignar,activo
L_688487793034284770,615599,615599,688487793034264579,Sin asignar,activo
L_688487793034284771,615516,615516,688487793034264579,Sin asignar,activo
L_688487793034284772,609316,609316,688487793034264579,Sin asignar,activo
L_688487793034284773,615132,615132,688487793034264579,Sin asignar,activo
L_688487793034284774,610518,610518,688487793034264579,Sin asignar,activo
L_688487793034284775,614828,614828,688487793034264579,Sin asignar,activo
L_688487793034284776,222338,222338,635570497412661757,Sin asignar,activo
L_688487793034284777,222245,222245,635570497412661757,Sin asignar,activo
L_688487793034284778,222228,222228,635570497412661757,Sin asignar,activo
L_688487793034284779,220187,220187,635570497412661757,Sin asignar,activo
L_688487793034284780,221487,221487,635570497412661757,Sin asignar,activo
L_688487793034284781,221505,221505,635570497412661757,Sin asignar,activo
L_688487793034284782,222261,222261,635570497412661757,Sin asignar,activo
L_688487793034284783,222221,222221,635570497412661757,Sin asignar,activo
L_688487793034284784,220253,220253,635570497412661757,Sin asignar,activo
L_688487793034284785,221269,221269,635570497412661757,Sin asignar,activo
L_688487793034284786,222141,222141,635570497412661757,Sin asignar,activo
L_688487793034284787,222209,222209,635570497412661757,Sin asignar,activo
L_688487793034284788,221575,221575,635570497412661757,Sin asignar,activo
L_688487793034284789,222265,222265,635570497412661757,Sin asignar,activo
L_688487793034284790,222210,222210,635570497412661757,Sin asignar,activo
L_688487793034284823,610366,610366,688487793034264579,Sin asignar,activo
L_688487793034284824,612265,612265,688487793034264579,Sin asignar,activo
L_688487793034284825,610168,610168,688487793034264579,Sin asignar,activo
L_688487793034284826,610721,610721,688487793034264579,Sin asignar,activo
L_688487793034284827,609914,609914,688487793034264579,Sin asignar,activo
L_688487793034284828,612398,612398,688487793034264579,Sin asignar,activo
L_688487793034284829,612390,612390,688487793034264579,Sin asignar,activo
L_688487793034284830,613556,613556,688487793034264579,Sin asignar,activo
L_688487793034284831,612272,612272,688487793034264579,Sin asignar,activo
L_688487793034284832,607767,607767,688487793034264579,Sin asignar,activo
L_688487793034284833,901388,901388,635570497412661778,Sin asignar,activo
L_688487793034284834,615604,615604,688487793034264579,Sin asignar,activo
L_688487793034284835,611871,611871,688487793034264579,Sin asignar,activo
L_688487793034284836,608462,608462,688487793034264579,Sin asignar,activo
L_688487793034284837,609663,609663,688487793034264579,Sin asignar,activo
L_688487793034284838,610135,610135,688487793034264579,Sin asignar,activo
L_688487793034284839,608178,608178,688487793034264579,Sin asignar,activo
L_688487793034284840,608591,608591,688487793034264579,Sin asignar,activo
L_688487793034284841,612388,612388,688487793034264579,Sin asignar,activo
L_688487793034284842,614843,614843,688487793034264579,Sin asignar,activo
L_688487793034284843,608728,608728,688487793034264579,Sin asignar,activo
L_688487793034284844,615303,615303,688487793034264579,Sin asignar,activo
L_688487793034284845,900034,900034,635570497412661778,Sin asignar,activo
L_688487793034284846,613976,613976,688487793034264579,Sin asignar,activo
L_688487793034284847,613460,613460,688487793034264579,Sin asignar,activo
L_688487793034284849,222310,222310,635570497412661757,Sin asignar,activo
L_688487793034284883,700341,700341,635570497412661772,Sin asignar,activo
L_688487793034284884,614681,614681,688487793034264579,Sin asignar,activo
L_688487793034284885,609738,609738,688487793034264579,Sin asignar,activo
L_688487793034284886,615515,615515,688487793034264579,Sin asignar,activo
L_688487793034284887,615529,615529,688487793034264579,Sin asignar,activo
L_688487793034284888,612800,612800,688487793034264579,Sin asignar,activo
L_688487793034284889,610836,610836,688487793034264579,Sin asignar,activo
L_688487793034284890,609885,609885,688487793034264579,Sin asignar,activo
L_688487793034284891,614790,614790,688487793034264579,Sin asignar,activo
L_688487793034284892,610466,610466,688487793034264579,Sin asignar,activo
L_688487793034284893,609668,609668,688487793034264579,Sin asignar,activo
L_688487793034284894,609854,609854,688487793034264579,Sin asignar,activo
L_688487793034284895,610068,610068,688487793034264579,Sin asignar,activo
L_688487793034284896,610083,610083,688487793034264579,Sin asignar,activo
L_688487793034284897,615609,615609,688487793034264579,Sin asignar,activo
L_688487793034284898,612473,612473,688487793034264579,Sin asignar,activo
L_688487793034284899,609881,609881,688487793034264579,Sin asignar,activo
L_688487793034284900,615152,615152,688487793034264579,Sin asignar,activo
L_688487793034284901,221991,221991,635570497412661757,Sin asignar,activo
L_688487793034284902,609832,609832,688487793034264579,Sin asignar,activo
L_688487793034284903,221365,221365,635570497412661757,Sin asignar,activo
L_688487793034284904,222737,222737,635570497412661757,Sin asignar,activo
L_688487793034284905,220250,220250,635570497412661757,Sin asignar,activo
L_688487793034284906,220703,220703,635570497412661757,Sin asignar,activo
L_688487793034284907,221009,221009,635570497412661757,Sin asignar,activo
L_688487793034284908,222211,222211,635570497412661757,Sin asignar,activo
L_688487793034284909,221515,221515,635570497412661757,Sin asignar,activo
L_688487793034284910,221544,221544,635570497412661757,Sin asignar,activo
L_688487793034284911,221978,221978,635570497412661757,Sin asignar,activo
L_688487793034284912,610773,610773,688487793034264579,Sin asignar,activo
L_688487793034284913,609764,609764,688487793034264579,Sin asignar,activo
L_688487793034284914,901143,901143,635570497412661778,Sin asignar,activo
L_688487793034284915,900202,900202,635570497412661778,Sin asignar,activo
L_688487793034284916,609733,609733,688487793034264579,Sin asignar,activo
L_688487793034284917,613613,613613,688487793034264579,Sin asignar,activo
L_688487793034284918,900694,900694,635570497412661778,Sin asignar,activo
L_688487793034284919,609520,609520,688487793034264579,Sin asignar,activo
L_688487793034284920,615592,615592,688487793034264579,Sin asignar,activo
L_688487793034284921,615635,615635,688487793034264579,Sin asignar,activo
L_688487793034284922,614642,614642,688487793034264579,Sin asignar,activo
L_688487793034284923,612703,612703,688487793034264579,Sin asignar,activo
L_688487793034284924,901437,901437,635570497412661778,Sin asignar,activo
L_688487793034284925,614472,614472,688487793034264579,Sin asignar,activo
L_688487793034284926,611469,611469,688487793034264579,Sin asignar,activo
L_688487793034284927,221161,221161,635570497412661757,Sin asignar,activo
L_688487793034284928,221010,221010,635570497412661757,Sin asignar,activo
L_688487793034284929,220719,220719,635570497412661757,Sin asignar,activo
L_688487793034284930,220720,220720,635570497412661757,Sin asignar,activo
L_688487793034284931,900008,900008,635570497412661778,Sin asignar,activo
L_688487793034284937,900493,900493,635570497412661778,Sin asignar,activo
L_688487793034284938,900904,900904,635570497412661778,Sin asignar,activo
L_688487793034284939,901000,901000,635570497412661778,Sin asignar,activo
L_688487793034284940,900028,900028,635570497412661778,Sin asignar,activo
L_688487793034284942,901479,901479,635570497412661778,Sin asignar,activo
L_688487793034284943,222124,222124,635570497412661757,Sin asignar,activo
L_688487793034284944,222125,222125,635570497412661757,Sin asignar,activo
L_688487793034284945,222126,222126,635570497412661757,Sin asignar,activo
L_688487793034284946,222127,222127,635570497412661757,Sin asignar,activo
L_688487793034284947,222550,222550,635570497412661757,Sin asignar,activo
L_688487793034284948,221977,221977,635570497412661757,Sin asignar,activo
L_688487793034284949,222123,222123,635570497412661757,Sin asignar,activo
L_688487793034284950,220442,220442,635570497412661757,Sin asignar,activo
L_688487793034284951,221485,221485,635570497412661757,Sin asignar,activo
L_688487793034284952,220976,220976,635570497412661757,Sin asignar,activo
L_688487793034284953,220257,220257,635570497412661757,Sin asignar,activo
L_688487793034284954,221117,221117,635570497412661757,Sin asignar,activo
L_688487793034284955,613476,613476,688487793034264579,Sin asignar,activo
L_688487793034284956,222549,222549,635570497412661757,Sin asignar,activo
L_688487793034284957,610028,610028,688487793034264579,Sin asignar,activo
L_688487793034284958,612391,612391,688487793034264579,Sin asignar,activo
L_688487793034284959,700533,700533,635570497412661772,Sin asignar,activo
L_688487793034284960,900909,900909,635570497412661778,Sin asignar,activo
L_688487793034284961,612180,612180,688487793034264579,Sin asignar,activo
L_688487793034284962,608311,608311,688487793034264579,Sin asignar,activo
L_688487793034284963,610085,610085,688487793034264579,Sin asignar,activo
L_688487793034284964,615615,615615,688487793034264579,Sin asignar,activo
L_688487793034284965,610265,610265,688487793034264579,Sin asignar,activo
L_688487793034284966,610167,610167,688487793034264579,Sin asignar,activo
L_688487793034284967,611827,611827,688487793034264579,Sin asignar,activo
L_688487793034284968,610029,610029,688487793034264579,Sin asignar,activo
L_688487793034284969,608634,608634,688487793034264579,Sin asignar,activo
L_688487793034284970,615411,615411,688487793034264579,Sin asignar,activo
L_688487793034284971,613985,613985,688487793034264579,Sin asignar,activo
